8.899641224696955288e-02 1.191633885685306086e+04 -5.580921372641283597e+03 -1.875671329877975495e+03 1.300000000000000000e+01
1.507912216506557823e-01 8.306066769767547157e+03 -8.151409016774740621e+02 6.057808164176427454e+03 3.300000000000000000e+01
2.144790186456836945e-01 6.407801480621701558e+03 6.896736185339815393e+02 2.579663594505708488e+02 7.900000000000000000e+01
2.783660776489276789e-01 5.200597741989089627e+03 -2.837409372621136754e+02 -1.390713036320701690e+02 1.170000000000000000e+02
3.435099785803411021e-01 3.943253346751245317e+03 -1.417693912302430306e+02 -3.641626176741524432e+02 2.050000000000000000e+02
4.047886761425745772e-01 3.133188810634032961e+03 1.563163525640699625e+01 -2.209096644946200456e+02 2.350000000000000000e+02
4.676716683575679601e-01 2.423271272523262269e+03 -1.913368430971757448e+02 -6.848799310258980313e+02 3.690000000000000000e+02
5.308225101765952081e-01 1.912988386988325828e+03 -6.687230897970044552e-01 -3.286619392462472433e+02 4.330000000000000000e+02
5.945362440940590298e-01 1.503713652071729712e+03 3.422774909423595346e+01 -4.590393994901012320e+02 5.850000000000000000e+02
6.576224814588792489e-01 1.144709128503772718e+03 -6.472185925170020937e+01 -1.869581229702552037e+02 6.790000000000000000e+02
7.196632906698736676e-01 9.427674336883517299e+02 -3.938644576531186914e+01 -3.694432716997883972e+02 8.130000000000000000e+02
7.827860915688348298e-01 7.576972763788410248e+02 -1.245090885739692332e+01 -3.089307732343443149e+02 9.850000000000000000e+02
8.470398945834540783e-01 5.945525150634488227e+02 -4.145941642140171979e+01 -2.730819943787618058e+02 1.183000000000000000e+03
9.096854620527370372e-01 4.851940316492326133e+02 -1.428341954341417441e+01 -2.422696787432069812e+02 1.269000000000000000e+03
9.720789776830213169e-01 4.084335052807570037e+02 -1.654217362970856442e+01 -2.609836493246525038e+02 1.537000000000000000e+03
1.034763038959366499e+00 3.431514405115307795e+02 -1.096987918297501352e+01 -2.426568963196243089e+02 1.653000000000000000e+03
1.097576444254559247e+00 3.070689797493596416e+02 -2.255533034753832489e+00 -2.249702338442801590e+02 1.963000000000000000e+03
1.160543084780093270e+00 2.773413935424009651e+02 4.053716752732917428e+00 -2.065931723190158493e+02 2.121000000000000000e+03
1.223669666537485323e+00 2.522728809347279082e+02 1.617063222366017783e+01 -1.877951681026590620e+02 2.413000000000000000e+03
1.286817263090294094e+00 2.361237065883050263e+02 3.425891940031777949e+01 -1.571704829681773106e+02 2.635000000000000000e+03
1.349500801664080818e+00 2.171843977942307049e+02 3.948052995934310161e+01 -1.020187896112216777e+02 2.877000000000000000e+03
1.411949558842147567e+00 2.061446226273968421e+02 4.459933713211437833e+01 -9.446062481561422430e+01 3.169000000000000000e+03
1.475133575747468395e+00 1.972393055539226339e+02 4.220753239344588792e+01 -4.690604077737342692e+01 3.507000000000000000e+03
1.537860814044183622e+00 1.985273921581993477e+02 3.940857484561681190e+01 -4.513522338344435525e+01 3.469000000000000000e+03
1.600496235752816299e+00 2.023746337527203423e+02 1.780469327916173583e+01 -1.129009498688043891e+02 3.442000000000000000e+03
1.663579768167897210e+00 2.058644851215217386e+02 -8.476258050348727480e+00 -1.841895837736919077e+02 3.114000000000000000e+03
1.726532082231556853e+00 2.049822187365856223e+02 -3.236437188666364051e+01 -2.316878168041197341e+02 3.028000000000000000e+03
1.789048008067354312e+00 2.015419832075838826e+02 -4.736975897054293227e+01 -2.671143610396914596e+02 2.568000000000000000e+03
1.851410046193440406e+00 1.940667335297364673e+02 -4.946580162115926527e+01 -2.925475089900479020e+02 2.506000000000000000e+03
1.913905183005287114e+00 1.911053309343586761e+02 -5.870980664536570970e+01 -3.121894772639535631e+02 2.034000000000000000e+03
1.977014699850697221e+00 1.968686763107876345e+02 -5.528541181251791414e+01 -3.533806514641444778e+02 1.864000000000000000e+03
2.039495322649380604e+00 2.043660915223940435e+02 -5.252736426170505268e+01 -4.030010252665618964e+02 1.384000000000000000e+03
2.100924002656074929e+00 2.149135730734253116e+02 -6.052550190312709333e+01 -4.651779511847810795e+02 1.074000000000000000e+03
2.164000508399174016e+00 2.164462983608536604e+02 -5.599737835089617022e+01 -5.453524468897035149e+02 7.390000000000000000e+02
2.228664443297649456e+00 2.272424407199098368e+02 -4.546831798353733234e+01 -6.486516409685688132e+02 5.130000000000000000e+02
2.290288135997491814e+00 2.377486008306364624e+02 -4.315618140820991044e+01 -7.174163707800132670e+02 2.950000000000000000e+02
2.348574605845156427e+00 2.535244064222416114e+02 -2.669957932180304283e+01 -8.187767570595819961e+02 2.070000000000000000e+02
2.414035098727600470e+00 2.713723172813207611e+02 -1.512961964530636116e+01 -9.131376563590005162e+02 1.240000000000000000e+02
2.482380303565228097e+00 3.036637285802668771e+02 3.801152703608482231e+00 -1.056115930327203614e+03 5.200000000000000000e+01
2.540355249661966131e+00 4.211197169262763396e+02 9.546960110443714953e+00 -1.477596351560137919e+03 9.000000000000000000e+00
2.585047253082041419e+00 5.873087598039154500e+02 1.212931751758167387e+01 -2.065100497406083377e+03 4.000000000000000000e+00
