8.899641224696955288e-02 9.682977646308169933e+05 -1.807103270343695476e+04 -4.121369145052196691e+05 1.300000000000000000e+01
1.507912216506557823e-01 9.141197874286394799e+05 -8.238927479790027428e+04 1.757863878182573535e+05 3.300000000000000000e+01
2.144790186456836945e-01 8.356170063566294266e+05 -1.460567449399704346e+05 -1.321589434099403734e+05 7.900000000000000000e+01
2.783660776489276789e-01 7.424171581889186054e+05 -2.311516378438879037e+05 -1.301203672174758685e+04 1.170000000000000000e+02
3.435099785803411021e-01 6.412721670467436779e+05 -3.096269235241547576e+05 2.970136601873087420e+04 2.050000000000000000e+02
4.047886761425745772e-01 5.485248338795192540e+05 -3.789906871579305734e+05 7.680794391232024645e+04 2.350000000000000000e+02
4.676716683575679601e-01 4.618355853784983046e+05 -4.008204693402462290e+05 4.609326080509882740e+04 3.690000000000000000e+02
5.308225101765952081e-01 3.889361221395982429e+05 -4.167879964545607218e+05 9.276357445498502057e+04 4.330000000000000000e+02
5.945362440940590298e-01 3.310548332794936141e+05 -3.931346727752715815e+05 9.755384953180798038e+04 5.850000000000000000e+02
6.576224814588792489e-01 2.926283803453312721e+05 -3.646307344500664040e+05 1.572895194396054430e+05 6.790000000000000000e+02
7.196632906698736676e-01 2.620674653821297106e+05 -2.900980626868930412e+05 1.071783669919615495e+05 8.130000000000000000e+02
7.827860915688348298e-01 2.482376956137299712e+05 -2.365009659629078524e+05 1.148043787545722880e+05 9.850000000000000000e+02
8.470398945834540783e-01 2.405390823306266393e+05 -1.831258213776214689e+05 1.115513345080249856e+05 1.183000000000000000e+03
9.096854620527370372e-01 2.369621325320535398e+05 -1.368884784343784559e+05 6.239829397687487653e+04 1.269000000000000000e+03
9.720789776830213169e-01 2.363456166854544717e+05 -1.079750269215020962e+05 -2.205321118070440662e+03 1.537000000000000000e+03
1.034763038959366499e+00 2.335272494133351138e+05 -9.261521140345789900e+04 -6.549680936087184091e+04 1.653000000000000000e+03
1.097576444254559247e+00 2.364709234582888021e+05 -9.409547645322220342e+04 -1.207107465571972425e+05 1.963000000000000000e+03
1.160543084780093270e+00 2.358927374236353207e+05 -9.914155697228363715e+04 -1.679195707179951714e+05 2.121000000000000000e+03
1.223669666537485323e+00 2.400833612471395463e+05 -1.036545997963173868e+05 -1.920844074450583721e+05 2.413000000000000000e+03
1.286817263090294094e+00 2.475894134959800285e+05 -9.863630406653112732e+04 -1.856571219927077473e+05 2.635000000000000000e+03
1.349500801664080818e+00 2.576650000846582989e+05 -8.916659845041827066e+04 -1.169848417579558300e+05 2.877000000000000000e+03
1.411949558842147567e+00 2.762916216795130749e+05 -6.402907145652073814e+04 -5.948051329280772916e+04 3.169000000000000000e+03
1.475133575747468395e+00 2.995732862671590410e+05 -3.834039349486851279e+04 3.872891658126925904e+04 3.507000000000000000e+03
1.537860814044183622e+00 3.172366394750808249e+05 -5.525115263389085158e+04 1.794573635411225496e+03 3.469000000000000000e+03
1.600496235752816299e+00 3.254273920304042404e+05 -1.136681061101278610e+05 -1.738697362180374912e+05 3.442000000000000000e+03
1.663579768167897210e+00 3.225095831519774511e+05 -1.373506764916485699e+05 -2.998003593836796354e+05 3.114000000000000000e+03
1.726532082231556853e+00 3.116944084321821574e+05 -1.472400569923610601e+05 -3.656903361879072618e+05 3.028000000000000000e+03
1.789048008067354312e+00 3.001450189172833343e+05 -1.475733088287920400e+05 -3.954831638255447615e+05 2.568000000000000000e+03
1.851410046193440406e+00 2.831587114175435272e+05 -1.481074490443265822e+05 -3.795149435506990412e+05 2.506000000000000000e+03
1.913905183005287114e+00 2.770815422316154581e+05 -1.470109253473612480e+05 -4.051877753503135755e+05 2.034000000000000000e+03
1.977014699850697221e+00 2.726722917248750455e+05 -1.631181743259660725e+05 -3.786609540459767450e+05 1.864000000000000000e+03
2.039495322649380604e+00 2.726233294330701465e+05 -1.553363183029849606e+05 -4.345720891648906982e+05 1.384000000000000000e+03
2.100924002656074929e+00 2.732982899735120009e+05 -1.313777776112788997e+05 -5.383025692089929944e+05 1.074000000000000000e+03
2.164000508399174016e+00 2.750116750062803621e+05 -7.971684063009696547e+04 -7.188810207295035943e+05 7.390000000000000000e+02
2.228664443297649456e+00 2.819282702576390002e+05 -5.911390635479096818e+04 -8.317809161428983789e+05 5.130000000000000000e+02
2.290288135997491814e+00 2.946249324274921673e+05 -7.005733264637160755e+04 -8.813501770764951361e+05 2.950000000000000000e+02
2.348574605845156427e+00 3.001966055583817651e+05 -7.245387042618008854e+04 -9.243939423850360326e+05 2.070000000000000000e+02
2.414035098727600470e+00 2.582982798847449303e+05 -5.043068092801777675e+04 -8.274427954099823255e+05 1.240000000000000000e+02
2.482380303565228097e+00 1.847842086132837285e+05 -2.684657110993083916e+04 -6.100335988581086276e+05 5.200000000000000000e+01
2.540355249661966131e+00 1.119177278653896064e+05 -9.866714184131047659e+03 -3.793653977650552406e+05 9.000000000000000000e+00
2.585047253082041419e+00 6.661922418779408326e+04 -2.701114060882072863e+03 -2.299550829821561056e+05 4.000000000000000000e+00
