8.899641224696955288e-02 8.508042248682444915e+05 -2.026981303705921528e+04 -3.437515566246684757e+05 1.300000000000000000e+01
1.507912216506557823e-01 7.679171137696699006e+05 -5.205176908462974097e+04 1.309287750744562509e+05 3.300000000000000000e+01
2.144790186456836945e-01 6.744946845389994560e+05 -7.852506773202207114e+04 -1.106730925593009888e+05 7.900000000000000000e+01
2.783660776489276789e-01 5.807578422054139664e+05 -1.396305165420736012e+05 -2.626009013683520607e+04 1.170000000000000000e+02
3.435099785803411021e-01 4.713185616224451805e+05 -1.758167248769478465e+05 -1.775229797112407937e+01 2.050000000000000000e+02
4.047886761425745772e-01 3.789458550303074298e+05 -1.923832199696573080e+05 1.390890476093558573e+04 2.350000000000000000e+02
4.676716683575679601e-01 3.045526350173917599e+05 -1.867609029534756846e+05 -4.338795012132504053e+04 3.690000000000000000e+02
5.308225101765952081e-01 2.446150235856884392e+05 -1.777442604939913144e+05 -4.188738548364595772e+04 4.330000000000000000e+02
5.945362440940590298e-01 2.009281900652428740e+05 -1.538667941164332442e+05 -5.673233433836676704e+04 5.850000000000000000e+02
6.576224814588792489e-01 1.693874419760089950e+05 -1.283159036969741719e+05 -5.479361117231295793e+04 6.790000000000000000e+02
7.196632906698736676e-01 1.504804561814321496e+05 -9.650856106079333404e+04 -9.797313633609276440e+04 8.130000000000000000e+02
7.827860915688348298e-01 1.367993725626224768e+05 -6.717085275578482833e+04 -1.143670746553205827e+05 9.850000000000000000e+02
8.470398945834540783e-01 1.268963654069056211e+05 -5.448509030974456982e+04 -1.059437607064190670e+05 1.183000000000000000e+03
9.096854620527370372e-01 1.253830437252302218e+05 -3.457426203629447264e+04 -1.235766781091909797e+05 1.269000000000000000e+03
9.720789776830213169e-01 1.269296620696478349e+05 -1.485883278689858525e+04 -1.389676337885420653e+05 1.537000000000000000e+03
1.034763038959366499e+00 1.325253417754189868e+05 9.941523447724917162e+01 -1.304587538170720363e+05 1.653000000000000000e+03
1.097576444254559247e+00 1.438033684885435214e+05 2.671111952968939659e+04 -1.284239473309123277e+05 1.963000000000000000e+03
1.160543084780093270e+00 1.593262224507389183e+05 4.785086788177163544e+04 -1.078353321872395172e+05 2.121000000000000000e+03
1.223669666537485323e+00 1.774973281630761921e+05 7.451327554462158878e+04 -8.204925358957277786e+04 2.413000000000000000e+03
1.286817263090294094e+00 1.987598221389121900e+05 1.030159220081532840e+05 -5.119999817335589614e+04 2.635000000000000000e+03
1.349500801664080818e+00 2.204521095589800680e+05 1.330870418052400928e+05 1.468493825795430348e+04 2.877000000000000000e+03
1.411949558842147567e+00 2.398198019356860314e+05 1.504937205962158332e+05 5.137154162964533316e+04 3.169000000000000000e+03
1.475133575747468395e+00 2.614660432970715920e+05 1.690893616263167351e+05 1.189103235887503542e+05 3.507000000000000000e+03
1.537860814044183622e+00 2.672391797055247007e+05 1.499658202779025887e+05 3.902562424018821912e+04 3.469000000000000000e+03
1.600496235752816299e+00 2.582564029306589509e+05 8.551028099879257206e+04 -1.745577373286800284e+05 3.442000000000000000e+03
1.663579768167897210e+00 2.448632965839832323e+05 4.107941745233467373e+04 -3.234506924247917486e+05 3.114000000000000000e+03
1.726532082231556853e+00 2.309728459779909172e+05 1.681220508869378318e+04 -4.098778772121470538e+05 3.028000000000000000e+03
1.789048008067354312e+00 2.236392188207357249e+05 8.728145539453787933e+03 -4.637155572406831197e+05 2.568000000000000000e+03
1.851410046193440406e+00 2.202135525889669952e+05 1.229257324443056314e+04 -5.101503859960511327e+05 2.506000000000000000e+03
1.913905183005287114e+00 2.321210178829776414e+05 1.132721471265402215e+04 -5.745915137320726644e+05 2.034000000000000000e+03
1.977014699850697221e+00 2.492214244558037899e+05 2.229337296999870887e+04 -6.481576612228461308e+05 1.864000000000000000e+03
2.039495322649380604e+00 2.777466123624795582e+05 1.446989573662933435e+04 -7.349103181356734131e+05 1.384000000000000000e+03
2.100924002656074929e+00 3.050642798251447966e+05 4.013755997154036777e+03 -8.293638220342765562e+05 1.074000000000000000e+03
2.164000508399174016e+00 3.136927904708810383e+05 -1.276128300969614429e+04 -8.886204266247843625e+05 7.390000000000000000e+02
2.228664443297649456e+00 3.012626286638739402e+05 -7.593394499846918734e+03 -9.108552571155086625e+05 5.130000000000000000e+02
2.290288135997491814e+00 2.790946381202341290e+05 8.130868826668805923e+03 -8.989766424053981900e+05 2.950000000000000000e+02
2.348574605845156427e+00 2.169833978334249696e+05 2.077657619187543969e+04 -7.473635311351376586e+05 2.070000000000000000e+02
2.414035098727600470e+00 1.469489543115927372e+05 1.604320265287157054e+04 -5.202654629356104997e+05 1.240000000000000000e+02
2.482380303565228097e+00 8.570659659987235500e+04 7.854671791369345556e+03 -3.051095048468672321e+05 5.200000000000000000e+01
2.540355249661966131e+00 4.235500107690368168e+04 3.267557192735650915e+03 -1.510204069013671833e+05 9.000000000000000000e+00
2.585047253082041419e+00 1.844719255574890485e+04 1.202715065245986352e+03 -6.570188392521864444e+04 4.000000000000000000e+00
